,기온(°C),강수량(mm),풍속(m__s),습도(%),증기압(hPa),현지기압(hPa),일조(hr),지면온도(°C),SO2,CO,O3,NO2,PM10,PM25
3304,22.2,0.0,2.9,59.0,15.7,1006.4,1.0,34.6,0.005,0.5,0.088,0.023,55.0,37.0
3305,21.9,0.0,2.8,58.0,15.2,1006.2,1.0,28.8,0.005,0.5,0.085,0.026,54.0,31.0
3306,21.8,0.0,1.8,59.0,15.4,1006.1,1.0,26.4,0.005,0.5,0.081,0.028,52.0,31.0
3307,19.6,0.0,1.5,68.0,15.5,1006.5,0.8,23.8,0.011,0.5,0.06,0.045,51.0,32.0
3308,18.7,0.0,2.7,68.0,14.6,1006.8,0.0,21.9,0.011,0.5,0.063,0.033,53.0,36.0
3309,18.5,0.0,1.9,65.0,13.7,1007.4,0.0,20.7,0.016,0.4,0.046,0.042,61.0,46.0
3310,18.6,0.0,1.9,68.0,14.5,1007.7,0.0,19.9,0.009,0.5,0.046,0.039,61.0,50.0
3311,17.6,0.0,1.7,77.0,15.5,1007.8,0.0,19.1,0.007,0.6,0.03,0.044,59.0,42.0
3312,16.8,0.0,1.7,82.0,15.7,1007.4,0.0,18.4,0.012,0.5,0.03,0.04,60.0,41.0
3313,16.5,0.0,2.7,81.0,15.2,1007.2,0.0,17.8,0.017,0.3,0.037,0.032,65.0,47.0
3314,17.3,0.0,2.3,61.0,11.9,1007.2,0.0,17.3,0.009,0.4,0.027,0.033,56.0,32.0
3315,18.0,0.0,2.8,63.0,12.9,1007.2,0.0,17.0,0.005,0.5,0.023,0.036,75.0,59.0
3316,19.1,0.0,3.9,55.0,12.1,1007.3,0.0,16.9,0.006,0.5,0.031,0.033,86.0,66.0
3317,19.0,0.0,3.1,57.0,12.4,1007.7,0.0,16.7,0.006,0.5,0.042,0.03,94.0,66.0
3318,18.5,0.0,2.7,57.0,12.1,1008.0,0.0,16.6,0.005,0.4,0.049,0.03,71.0,48.0
3319,20.3,0.0,1.5,48.0,11.4,1008.4,0.8,17.3,0.005,0.4,0.044,0.038,64.0,42.0
3320,22.4,0.0,2.2,38.0,10.2,1008.6,1.0,20.4,0.006,0.5,0.044,0.038,74.0,40.0
3321,24.0,0.0,2.3,32.0,9.5,1008.8,1.0,25.6,0.007,0.5,0.05,0.035,76.0,47.0
3322,25.8,0.0,1.8,26.0,8.6,1008.4,1.0,32.7,0.006,0.5,0.062,0.031,81.0,43.0
3323,27.7,0.0,2.3,28.0,10.4,1008.1,1.0,37.8,0.006,0.4,0.067,0.03,72.0,36.0
3324,25.9,0.0,5.0,44.0,14.7,1007.6,1.0,40.5,0.006,0.4,0.081,0.022,73.0,36.0
3325,24.3,0.0,5.9,41.0,12.4,1007.5,1.0,41.1,0.004,0.4,0.084,0.015,56.0,34.0
3326,25.0,0.0,6.1,38.0,11.9,1007.0,1.0,41.2,0.004,0.4,0.089,0.012,60.0,27.0
3327,26.6,0.0,5.2,31.0,10.7,1006.3,1.0,41.2,0.005,0.4,0.09,0.014,65.0,29.0
3328,25.7,0.0,5.5,33.0,10.9,1005.8,1.0,36.5,0.006,0.5,0.092,0.017,58.0,31.0
3329,23.7,0.0,3.6,46.0,13.4,1005.4,1.0,29.8,0.007,0.4,0.079,0.016,66.0,33.0
3330,24.6,0.0,5.5,39.0,12.0,1005.4,1.0,27.4,0.008,0.4,0.067,0.018,66.0,30.0
3331,22.9,0.0,3.8,44.0,12.2,1005.7,0.9,25.1,0.009,0.4,0.055,0.022,49.0,31.0
3332,22.1,0.0,3.9,47.0,12.4,1006.1,0.0,23.3,0.01,0.4,0.045,0.023,61.0,35.0
3333,21.6,0.0,3.9,43.0,11.0,1006.5,0.0,22.1,0.009,0.3,0.048,0.0,57.0,33.0
3334,21.1,0.0,4.7,45.0,11.2,1007.0,0.0,21.1,0.01,0.3,0.051,0.0,89.0,32.0
3335,20.5,0.0,3.8,50.0,12.0,1007.2,0.0,20.4,0.014,0.3,0.04,0.0,51.0,27.0
3336,19.6,0.0,2.9,56.0,12.7,1006.8,0.0,19.6,0.009,0.3,0.043,0.0,50.0,31.0
3337,19.4,0.0,2.6,58.0,13.0,1006.5,0.0,19.0,0.011,0.3,0.035,0.0,50.0,32.0
3338,20.4,0.0,3.2,49.0,11.7,1006.3,0.0,18.5,0.009,0.3,0.036,0.0,51.0,33.0
3339,20.5,0.0,5.4,46.0,11.0,1006.1,0.0,18.3,0.01,0.4,0.031,0.0,54.0,37.0
3340,20.4,0.0,4.0,43.0,10.2,1006.4,0.0,17.9,0.009,0.4,0.036,0.0,61.0,39.0
3341,20.2,0.0,5.3,40.0,9.4,1006.6,0.0,17.5,0.009,0.4,0.03,0.0,59.0,43.0
3342,19.9,0.0,4.0,41.0,9.5,1006.9,0.0,17.5,0.006,0.4,0.036,0.0,65.0,42.0
3343,21.2,0.0,6.3,35.0,8.8,1007.4,0.8,19.2,0.004,0.4,0.04,0.0,69.0,34.0
3344,22.5,0.0,5.3,32.0,8.7,1007.8,1.0,21.1,0.004,0.3,0.048,0.0,72.0,43.0
3345,24.4,0.0,3.5,29.0,8.8,1007.9,1.0,26.2,0.008,0.4,0.047,0.0,65.0,33.0
3346,23.9,0.0,3.2,45.0,13.3,1008.0,1.0,32.8,0.007,0.4,0.055,0.0,66.0,31.0
3347,24.2,0.0,5.7,39.0,11.7,1007.8,1.0,36.7,0.006,0.4,0.068,0.0,63.0,32.0
3348,23.3,0.0,5.7,46.0,13.1,1007.5,1.0,35.7,0.005,0.3,0.08,0.0,56.0,33.0
3349,25.7,0.0,5.1,41.0,13.5,1006.7,0.9,40.4,0.007,0.3,0.078,0.0,44.0,27.0
3350,22.8,0.0,5.1,49.0,13.6,1006.2,0.9,36.7,0.006,0.3,0.075,0.0,56.0,28.0
3351,25.0,0.0,6.5,35.0,11.0,1005.9,1.0,38.8,0.005,0.3,0.073,0.0,52.0,26.0
3352,24.9,0.0,5.7,36.0,11.2,1005.7,0.9,34.8,0.003,0.3,0.073,0.0,48.0,19.0
3353,26.0,0.0,6.4,30.0,10.0,1005.4,0.8,30.1,0.004,0.3,0.071,0.0,40.0,19.0
3354,24.5,0.0,4.1,34.0,10.4,1005.2,1.0,27.4,0.011,0.3,0.047,0.0,27.0,18.0
3355,21.1,0.0,3.5,48.0,11.9,1005.7,0.2,24.7,0.008,0.3,0.055,0.0,30.0,21.0
3356,20.8,0.0,2.1,43.0,10.5,1006.1,0.0,22.5,0.008,0.3,0.056,0.0,30.0,21.0
3357,19.5,0.0,1.5,52.0,11.7,1006.6,0.0,21.4,0.008,0.3,0.046,0.0,24.0,28.0
3358,19.4,0.0,1.8,51.0,11.4,1007.0,0.0,20.4,0.005,0.3,0.062,0.0,35.0,29.0
3359,19.4,0.0,4.3,60.0,13.5,1007.4,0.0,20.1,0.01,0.3,0.05,0.0,30.0,30.0
3360,18.1,0.0,3.2,76.0,15.7,1007.6,0.0,19.5,0.008,0.3,0.049,0.0,43.0,29.0
3361,17.3,0.0,3.6,81.0,16.0,1007.3,0.0,19.1,0.015,0.3,0.038,0.0,41.0,28.0
3362,17.4,0.0,2.7,77.0,15.3,1007.3,0.0,18.4,0.011,0.3,0.045,0.0,48.0,34.0
3363,17.2,0.0,1.8,74.0,14.5,1007.0,0.0,18.0,0.016,0.4,0.034,0.0,45.0,35.0
3364,18.4,0.0,3.0,57.0,12.0,1006.8,0.0,17.5,0.014,0.3,0.035,0.0,51.0,42.0
3365,18.4,0.0,3.7,60.0,12.6,1006.9,0.0,17.3,0.015,0.3,0.031,0.0,49.0,43.0
3366,17.9,0.0,1.2,63.0,12.9,1006.9,0.0,17.1,0.005,0.3,0.034,0.0,60.0,46.0
3367,19.7,0.0,1.5,57.0,13.0,1007.3,0.5,18.9,0.005,0.4,0.04,0.0,56.0,42.0
3368,22.3,0.0,3.1,53.0,14.2,1007.8,1.0,23.4,0.011,0.3,0.045,0.0,54.0,38.0
3369,23.3,0.0,3.9,47.0,13.4,1007.9,1.0,26.8,0.016,0.3,0.049,0.0,49.0,36.0
3370,24.8,0.0,5.0,43.0,13.4,1007.8,1.0,33.7,0.015,0.3,0.057,0.0,47.0,34.0
3371,24.2,0.0,4.7,55.0,16.5,1007.6,1.0,37.2,0.01,0.3,0.064,0.0,46.0,36.0
3372,23.4,0.0,3.5,54.0,15.5,1007.2,1.0,39.6,0.007,0.3,0.072,0.013,49.0,33.0
3373,25.0,0.0,4.7,42.0,13.2,1006.7,1.0,39.7,0.005,0.3,0.066,0.013,38.0,27.0
3374,24.0,0.0,4.1,48.0,14.3,1006.2,0.6,36.0,0.005,0.3,0.066,0.01,35.0,26.0
3375,24.6,0.0,5.0,45.0,13.8,1005.7,0.8,37.2,0.006,0.2,0.065,0.009,39.0,31.0
3376,25.7,0.0,5.2,41.0,13.5,1005.1,1.0,36.5,0.011,0.3,0.056,0.017,38.0,27.0
3377,24.3,0.0,6.7,46.0,13.9,1005.1,1.0,29.4,0.007,0.3,0.055,0.013,41.0,30.0
3378,22.4,0.0,1.9,51.0,13.7,1005.3,0.3,26.4,0.008,0.3,0.053,0.013,43.0,26.0
3379,20.9,0.0,3.4,55.0,13.6,1005.7,0.0,24.3,0.013,0.3,0.045,0.019,39.0,23.0
3380,20.2,0.0,3.4,56.0,13.2,1005.8,0.0,22.4,0.01,0.3,0.037,0.024,46.0,31.0
3381,20.2,0.0,2.8,58.0,13.7,1006.5,0.0,21.2,0.009,0.3,0.042,0.018,50.0,40.0
3382,19.9,0.0,3.5,56.0,12.9,1006.9,0.0,20.2,0.011,0.3,0.029,0.025,45.0,32.0
3383,19.4,0.0,3.2,60.0,13.5,1007.4,0.0,19.4,0.009,0.3,0.03,0.022,49.0,42.0
3384,19.2,0.0,3.3,60.0,13.3,1007.0,0.0,18.8,0.009,0.3,0.027,0.024,42.0,41.0
3385,18.9,0.0,2.3,60.0,13.0,1006.9,0.0,18.1,0.005,0.3,0.029,0.024,47.0,38.0
3386,18.8,0.0,3.7,60.0,12.9,1006.5,0.0,17.7,0.007,0.3,0.029,0.02,36.0,37.0
3387,18.5,0.0,3.2,63.0,13.4,1006.5,0.0,17.4,0.005,0.3,0.023,0.022,46.0,36.0
3388,18.0,0.0,1.6,66.0,13.6,1006.3,0.0,17.0,0.004,0.3,0.02,0.023,47.0,39.0
3389,17.5,0.0,1.0,67.0,13.3,1006.5,0.0,16.5,0.005,0.5,0.012,0.031,51.0,42.0
3390,18.4,0.0,4.1,63.0,13.3,1006.9,0.0,16.7,0.005,0.4,0.021,0.029,61.0,55.0
3391,19.9,0.0,2.6,60.0,13.8,1007.2,0.8,17.7,0.007,0.4,0.026,0.029,63.0,49.0
3392,22.0,0.0,1.7,55.0,14.5,1007.6,1.0,21.7,0.014,0.6,0.035,0.027,69.0,48.0
3393,23.8,0.0,2.8,51.0,15.0,1007.1,1.0,26.4,0.014,0.6,0.034,0.031,69.0,48.0
3394,24.9,0.0,3.8,49.0,15.4,1007.0,1.0,33.5,0.011,0.6,0.04,0.033,70.0,49.0
3395,23.8,0.0,4.1,53.0,15.6,1007.2,1.0,37.4,0.014,0.6,0.051,0.036,73.0,48.0
3396,24.7,0.0,2.6,55.0,17.0,1007.1,1.0,40.7,0.01,0.4,0.071,0.023,80.0,48.0
3397,25.7,0.0,2.1,48.0,15.8,1006.6,1.0,43.1,0.009,0.3,0.06,0.021,52.0,38.0
3398,24.4,0.0,3.6,50.0,15.2,1006.2,1.0,43.4,0.008,0.3,0.062,0.017,46.0,37.0
3399,23.5,0.0,1.8,65.0,18.8,1006.0,1.0,42.4,0.007,0.3,0.066,0.016,48.0,37.0
3400,22.5,0.0,1.5,62.0,16.8,1005.9,1.0,37.4,0.007,0.3,0.063,0.019,47.0,35.0
3401,21.6,0.0,2.0,67.0,17.3,1005.5,1.0,31.2,0.006,0.3,0.057,0.022,43.0,34.0
3402,21.6,0.0,1.2,59.0,15.2,1005.6,1.0,28.7,0.006,0.3,0.05,0.025,47.0,29.0
3403,19.4,0.0,2.0,78.0,17.5,1005.7,0.9,25.6,0.009,0.3,0.051,0.024,40.0,35.0
3404,17.4,0.0,2.1,85.0,16.8,1005.7,0.0,23.1,0.01,0.3,0.039,0.03,45.0,32.0
3405,16.4,0.0,1.9,87.0,16.2,1006.1,0.0,21.5,0.009,0.4,0.023,0.042,47.0,37.0
3406,16.2,0.0,2.0,87.0,16.0,1006.1,0.0,20.4,0.008,0.4,0.026,0.036,54.0,38.0
3407,16.0,0.0,2.3,88.0,16.0,1006.0,0.0,19.6,0.005,0.3,0.043,0.018,77.0,52.0
3408,16.1,0.0,1.4,86.0,15.7,1006.1,0.0,18.9,0.005,0.3,0.038,0.02,69.0,50.0
3409,15.5,0.0,2.7,90.0,15.8,1005.9,0.0,18.3,0.009,0.3,0.02,0.032,67.0,54.0
3410,15.3,0.0,1.3,91.0,15.8,1005.6,0.0,18.2,0.01,0.4,0.015,0.031,75.0,48.0
3411,15.4,0.0,1.4,90.0,15.7,1005.3,0.0,17.8,0.008,0.4,0.014,0.029,74.0,59.0
3412,15.2,0.0,1.4,90.0,15.5,1004.9,0.0,17.1,0.007,0.3,0.026,0.019,74.0,56.0
3413,15.2,0.0,1.1,90.0,15.5,1004.6,0.0,16.7,0.006,0.3,0.026,0.019,74.0,58.0
3414,15.3,0.0,1.0,91.0,15.8,1004.5,0.0,17.0,0.007,0.3,0.022,0.023,67.0,57.0
3415,17.2,0.0,0.7,83.0,16.2,1004.6,0.8,18.7,0.012,0.4,0.019,0.027,65.0,50.0
3416,18.3,0.0,2.3,80.0,16.7,1004.6,1.0,21.9,0.014,0.4,0.02,0.029,71.0,46.0
3417,19.2,0.0,2.6,75.0,16.6,1004.4,1.0,25.1,0.01,0.4,0.025,0.029,73.0,52.0
3418,19.3,0.0,2.9,77.0,17.2,1004.3,0.8,27.6,0.01,0.4,0.028,0.031,73.0,56.0
3419,20.0,0.0,2.8,73.0,17.0,1004.0,0.7,30.3,0.008,0.5,0.04,0.027,77.0,52.0
3420,21.6,0.0,4.6,65.0,16.7,1003.6,1.0,36.0,0.009,0.4,0.058,0.02,68.0,39.0
3421,23.0,0.0,4.4,57.0,16.0,1003.1,1.0,37.9,0.005,0.3,0.047,0.013,50.0,33.0
3422,22.9,0.0,4.9,62.0,17.3,1002.8,0.9,38.6,0.005,0.3,0.045,0.013,34.0,20.0
3423,23.7,0.0,5.1,56.0,16.3,1002.5,0.4,35.5,0.005,0.3,0.044,0.02,45.0,25.0
3424,22.6,0.0,4.7,61.0,16.6,1001.8,0.4,31.4,0.005,0.3,0.041,0.02,51.0,32.0
3425,21.5,0.0,5.6,67.0,17.2,1001.8,0.0,29.4,0.008,0.3,0.036,0.019,49.0,30.0
3426,21.6,0.0,4.0,64.0,16.4,1001.7,0.0,26.8,0.007,0.3,0.03,0.022,44.0,27.0
3427,21.1,0.0,4.6,65.0,16.2,1001.7,0.0,24.9,0.007,0.3,0.026,0.022,39.0,27.0
3428,20.1,0.0,2.7,76.0,17.8,1001.8,0.0,23.5,0.007,0.3,0.028,0.02,45.0,35.0
3429,19.4,0.0,1.6,79.0,17.7,1001.9,0.0,22.4,0.008,0.3,0.024,0.024,37.0,30.0
3430,19.8,0.0,3.9,72.0,16.5,1001.8,0.0,21.6,0.009,0.2,0.027,0.024,46.0,35.0
3431,19.9,0.0,1.7,71.0,16.4,1001.5,0.0,21.0,0.011,0.3,0.027,0.027,38.0,25.0
3432,19.1,0.0,3.6,78.0,17.2,1001.3,0.0,20.4,0.006,0.3,0.03,0.017,40.0,38.0
3433,19.5,0.0,3.8,73.0,16.5,1001.1,0.0,20.3,0.013,0.2,0.017,0.03,32.0,30.0
3434,19.6,0.0,2.4,73.0,16.6,1000.9,0.0,20.5,0.013,0.2,0.026,0.023,38.0,32.0
3435,19.5,0.0,3.0,77.0,17.4,1000.4,0.0,20.2,0.006,0.2,0.045,0.009,37.0,33.0
3436,19.4,0.0,1.8,78.0,17.5,999.8,0.0,20.0,0.007,0.3,0.028,0.018,34.0,30.0
3437,19.3,0.0,2.4,75.0,16.7,999.8,0.0,19.5,0.005,0.3,0.012,0.024,47.0,39.0
3438,18.9,0.0,2.1,82.0,17.8,1000.3,0.0,19.5,0.018,0.3,0.008,0.034,45.0,32.0
3439,20.0,0.0,1.2,77.0,17.9,1000.5,0.6,20.8,0.013,0.4,0.018,0.028,56.0,48.0
3440,21.1,0.0,1.7,71.0,17.7,1001.1,1.0,23.9,0.015,0.4,0.016,0.034,50.0,40.0
3441,20.2,0.0,3.3,74.0,17.5,1001.2,0.6,25.3,0.009,0.4,0.039,0.026,52.0,42.0
3442,20.0,0.0,3.8,77.0,17.9,1001.1,0.8,29.4,0.007,0.4,0.048,0.023,58.0,39.0
3443,21.1,0.0,3.9,73.0,18.2,1001.1,0.8,31.2,0.0,0.0,0.0,0.0,0.0,0.0
3444,21.2,0.0,3.5,74.0,18.5,1000.9,0.8,34.6,0.0,0.0,0.0,0.0,0.0,0.0
3445,21.2,0.0,3.6,74.0,18.5,1000.1,0.8,34.4,0.004,0.3,0.051,0.013,39.0,31.0
3446,22.6,0.0,3.5,68.0,18.5,999.7,0.7,37.8,0.004,0.3,0.052,0.012,36.0,28.0
3447,20.4,0.0,4.2,77.0,18.4,999.5,0.4,34.1,0.005,0.3,0.046,0.02,41.0,27.0
3448,20.5,0.0,3.2,76.0,18.3,999.2,0.5,32.5,0.005,0.3,0.045,0.021,48.0,37.0
3449,19.9,0.0,2.9,79.0,18.3,999.0,0.6,28.9,0.005,0.3,0.041,0.022,55.0,38.0
3450,19.0,0.0,3.1,83.0,18.2,999.3,0.8,26.4,0.005,0.3,0.031,0.027,53.0,45.0
3451,18.9,0.0,1.8,81.0,17.6,999.8,0.4,24.3,0.006,0.4,0.025,0.03,51.0,39.0
3452,18.3,0.0,1.2,83.0,17.4,1000.0,0.0,22.5,0.006,0.4,0.024,0.029,54.0,44.0
3453,18.1,0.0,0.8,84.0,17.4,1000.8,0.0,21.5,0.006,0.4,0.024,0.028,54.0,47.0
3454,18.1,0.0,0.0,83.0,17.2,1000.8,0.0,20.9,0.004,0.3,0.032,0.021,59.0,47.0
3455,18.2,0.0,2.5,82.0,17.0,1000.8,0.0,20.3,0.004,0.3,0.034,0.019,62.0,46.0
3456,17.7,0.0,0.6,86.0,17.4,1000.5,0.0,19.6,0.006,0.3,0.032,0.02,68.0,52.0
3457,17.6,0.0,1.3,86.0,17.3,999.8,0.0,18.9,0.009,0.3,0.026,0.02,59.0,51.0
3458,18.2,0.0,5.5,81.0,16.8,999.1,0.0,18.7,0.004,0.4,0.014,0.025,57.0,55.0
3459,18.2,0.0,3.7,83.0,17.3,999.1,0.0,18.4,0.005,0.5,0.02,0.02,94.0,79.0
3460,18.1,0.0,3.9,83.0,17.2,998.5,0.0,18.1,0.004,0.6,0.023,0.017,98.0,84.0
3461,18.1,0.0,3.8,82.0,16.9,998.2,0.0,17.8,0.004,0.5,0.016,0.02,106.0,86.0
3462,18.4,0.0,4.3,80.0,16.8,998.1,0.0,17.8,0.004,0.4,0.013,0.023,101.0,84.0
3463,19.5,0.0,3.1,76.0,17.2,998.0,0.8,18.5,0.004,0.4,0.017,0.023,79.0,63.0
3464,21.9,0.0,0.8,66.0,17.3,998.3,1.0,22.6,0.003,0.4,0.025,0.023,91.0,69.0
3465,22.6,0.0,3.7,62.0,16.9,998.0,1.0,25.7,0.004,0.3,0.04,0.024,80.0,58.0
3466,25.0,0.0,2.5,54.0,17.0,997.6,1.0,33.4,0.009,0.4,0.036,0.03,67.0,37.0
3467,26.8,0.0,2.5,48.0,16.8,997.4,1.0,38.8,0.008,0.4,0.046,0.031,61.0,45.0
3468,25.9,0.0,4.6,60.0,20.0,996.9,1.0,42.2,0.007,0.4,0.061,0.026,71.0,38.0
3469,23.2,0.0,5.9,67.0,19.0,996.4,1.0,42.8,0.005,0.3,0.072,0.02,55.0,41.0
3470,23.6,0.0,5.7,65.0,18.9,996.0,1.0,42.3,0.004,0.4,0.091,0.016,53.0,28.0
3471,24.0,0.0,5.6,61.0,18.2,995.3,1.0,41.9,0.004,0.4,0.084,0.018,55.0,30.0
3472,24.7,0.0,5.5,50.0,15.5,994.6,1.0,37.7,0.004,0.3,0.076,0.017,53.0,26.0
3473,24.3,0.0,7.0,53.0,16.1,994.1,1.0,30.7,0.004,0.3,0.07,0.016,48.0,26.0
3474,23.3,0.0,6.7,52.0,14.8,993.7,1.0,27.9,0.004,0.3,0.064,0.018,43.0,30.0
3475,19.7,0.0,4.8,75.0,17.2,994.1,0.9,25.3,0.006,0.3,0.048,0.03,39.0,24.0
3476,19.1,0.0,3.2,77.0,16.9,994.0,0.0,23.2,0.011,0.4,0.028,0.051,45.0,28.0
3477,20.7,0.0,4.7,57.0,13.8,994.4,0.0,22.1,0.009,0.4,0.052,0.031,51.0,34.0
3478,21.8,0.0,3.5,46.0,11.9,995.0,0.0,21.2,0.006,0.4,0.054,0.026,63.0,38.0
3479,18.4,0.0,2.1,64.0,13.5,995.9,0.0,19.9,0.005,0.3,0.048,0.022,50.0,28.0
3480,16.3,0.0,3.0,68.0,12.5,996.3,0.0,18.6,0.004,0.3,0.052,0.018,43.0,23.0
3481,15.4,0.0,2.9,74.0,12.9,996.6,0.0,17.7,0.003,0.3,0.061,0.012,42.0,18.0
3482,14.8,0.0,2.0,78.0,13.0,996.7,0.0,17.0,0.003,0.2,0.059,0.009,33.0,17.0
3483,14.2,0.0,1.9,79.0,12.8,997.0,0.0,16.4,0.003,0.2,0.051,0.011,28.0,8.0
3484,13.7,0.0,1.5,81.0,12.6,997.2,0.0,15.8,0.003,0.2,0.042,0.014,36.0,16.0
3485,13.4,0.0,1.8,81.0,12.4,997.4,0.0,15.3,0.005,0.3,0.03,0.022,36.0,19.0
3486,13.4,0.0,1.0,79.0,12.1,997.8,0.0,15.2,0.005,0.3,0.032,0.024,44.0,25.0
3487,15.2,0.0,1.0,73.0,12.5,998.0,0.9,16.8,0.004,0.3,0.031,0.025,44.0,20.0
3488,17.5,0.0,2.2,48.0,9.5,998.4,1.0,21.0,0.003,0.3,0.034,0.02,63.0,19.0
3489,18.6,0.0,3.8,48.0,10.2,998.5,1.0,23.5,0.004,0.3,0.04,0.017,55.0,18.0
3490,19.8,0.0,3.4,55.0,12.6,998.5,1.0,31.9,0.004,0.3,0.042,0.018,48.0,20.0
3491,20.0,0.0,3.0,48.0,11.2,998.6,1.0,34.8,0.003,0.3,0.045,0.016,52.0,15.0
3492,20.7,0.0,3.3,42.0,10.2,998.6,0.9,34.8,0.005,0.3,0.054,0.012,45.0,13.0
3493,20.0,0.0,6.8,51.0,11.9,998.3,1.0,34.5,0.004,0.3,0.053,0.014,43.0,19.0
3494,19.9,0.0,7.9,48.0,11.1,998.4,1.0,38.3,0.005,0.3,0.055,0.015,45.0,15.0
3495,20.2,0.0,7.0,46.0,10.8,998.3,1.0,37.2,0.005,0.4,0.061,0.015,53.0,23.0
3496,20.2,0.0,6.2,49.0,11.6,998.5,1.0,34.1,0.006,0.3,0.064,0.018,48.0,17.0
3497,19.0,0.0,5.2,54.0,11.8,999.2,1.0,27.4,0.006,0.3,0.059,0.016,46.0,22.0
3498,18.7,0.0,2.4,52.0,11.2,999.9,1.0,24.8,0.005,0.3,0.059,0.013,34.0,17.0
3499,16.9,0.0,4.4,69.0,13.2,1000.8,0.8,22.4,0.004,0.2,0.051,0.013,39.0,17.0
3500,16.4,0.0,2.2,72.0,13.4,1001.6,0.0,21.2,0.005,0.2,0.042,0.017,38.0,17.0
3501,15.8,0.0,2.0,73.0,13.0,1002.3,0.0,19.8,0.005,0.2,0.04,0.018,33.0,15.0
3502,15.5,0.0,2.5,73.0,12.8,1003.0,0.0,18.8,0.004,0.2,0.045,0.012,29.0,18.0
3503,15.3,0.0,2.0,73.0,12.6,1003.3,0.0,18.0,0.003,0.2,0.046,0.011,27.0,12.0
3504,15.1,0.0,2.0,73.0,12.4,1003.3,0.0,17.3,0.003,0.2,0.044,0.011,21.0,13.0
3505,14.8,0.0,1.8,73.0,12.2,1003.2,0.0,16.7,0.004,0.2,0.041,0.011,27.0,14.0
3506,14.7,0.0,0.9,74.0,12.4,1003.0,0.0,16.2,0.003,0.3,0.032,0.015,24.0,14.0
3507,14.4,0.0,0.7,76.0,12.4,1002.9,0.0,15.6,0.003,0.3,0.03,0.016,35.0,25.0
3508,13.7,0.0,1.2,78.0,12.2,1002.9,0.0,15.2,0.003,0.3,0.026,0.019,31.0,21.0
3509,13.5,0.0,1.2,79.0,12.2,1003.2,0.0,14.7,0.003,0.3,0.018,0.026,33.0,17.0
3510,14.0,0.0,1.7,76.0,12.1,1003.9,0.0,14.9,0.003,0.3,0.021,0.028,37.0,23.0
3511,15.6,0.0,1.6,74.0,13.0,1004.3,0.9,15.9,0.003,0.3,0.032,0.025,48.0,25.0
3512,18.2,0.0,1.6,61.0,12.7,1004.7,1.0,20.9,0.004,0.3,0.047,0.019,42.0,22.0
3513,18.8,0.0,4.4,63.0,13.6,1004.8,1.0,23.3,0.003,0.3,0.055,0.015,46.0,19.0
3514,19.3,0.0,5.0,63.0,14.0,1004.8,1.0,30.9,0.004,0.3,0.055,0.017,35.0,20.0
3515,19.5,0.0,5.3,62.0,14.0,1004.8,1.0,35.4,0.004,0.3,0.06,0.015,45.0,15.0
3516,20.5,0.0,6.2,57.0,13.7,1004.7,1.0,38.7,0.004,0.3,0.065,0.013,46.0,18.0
3517,20.2,0.0,6.9,60.0,14.1,1004.4,1.0,40.3,0.007,0.2,0.058,0.018,40.0,16.0
3518,21.3,0.0,5.1,61.0,15.4,1004.1,1.0,41.0,0.005,0.2,0.064,0.014,42.0,21.0
3519,22.0,0.0,6.8,46.0,12.1,1003.9,1.0,39.6,0.004,0.3,0.067,0.014,47.0,23.0
3520,22.0,0.0,5.5,44.0,11.6,1003.7,1.0,35.2,0.004,0.2,0.064,0.013,39.0,24.0
3521,21.2,0.0,6.3,42.0,10.5,1003.7,1.0,27.8,0.003,0.2,0.064,0.012,31.0,17.0
3522,19.8,0.0,4.5,58.0,13.3,1003.8,1.0,25.5,0.003,0.3,0.063,0.012,32.0,14.0
3523,18.7,0.0,4.0,57.0,12.2,1004.1,1.0,23.1,0.003,0.3,0.06,0.013,29.0,16.0
3524,17.7,0.0,3.2,70.0,14.1,1004.6,0.0,21.3,0.003,0.3,0.056,0.011,29.0,17.0
3525,17.1,0.0,2.9,76.0,14.8,1005.2,0.0,20.2,0.004,0.3,0.054,0.01,32.0,21.0
3526,17.0,0.0,3.1,77.0,14.9,1005.6,0.0,19.3,0.005,0.3,0.051,0.011,30.0,15.0
3527,16.6,0.0,1.4,77.0,14.5,1005.6,0.0,18.5,0.009,0.3,0.041,0.02,30.0,22.0
3528,16.1,0.0,2.0,80.0,14.6,1005.5,0.0,17.8,0.011,0.3,0.035,0.023,38.0,28.0
3529,16.0,0.0,0.7,75.0,13.6,1005.4,0.0,17.2,0.011,0.3,0.034,0.026,45.0,32.0
3530,16.2,0.0,1.7,64.0,11.7,1005.3,0.0,16.7,0.004,0.4,0.057,0.012,55.0,46.0
3531,16.2,0.0,1.5,58.0,10.6,1005.0,0.0,16.1,0.004,0.4,0.041,0.014,47.0,30.0
3532,16.1,0.0,0.8,56.0,10.2,1005.1,0.0,15.7,0.003,0.3,0.029,0.017,46.0,34.0
3533,15.8,0.0,2.1,65.0,11.6,1005.4,0.0,15.4,0.003,0.3,0.023,0.023,52.0,38.0
3534,15.8,0.0,2.4,64.0,11.4,1005.9,0.0,15.5,0.004,0.3,0.028,0.026,47.0,35.0
3535,17.3,0.0,1.3,61.0,11.9,1006.2,0.9,16.8,0.006,0.3,0.04,0.022,45.0,27.0
