,기온(°C),강수량(mm),풍속(m__s),습도(%),증기압(hPa),현지기압(hPa),일조(hr),지면온도(°C),SO2,CO,O3,NO2,PM10,PM25
10562,5.7,0.0,1.0,83.0,7.6,1019.1,0.0,3.1,0.001,0.6,0.022,0.01,31.0,17.0
10563,5.6,0.0,0.4,85.0,7.7,1019.1,0.0,3.4,0.001,0.6,0.026,0.008,29.0,19.0
10564,5.3,0.0,0.9,82.0,7.3,1018.9,0.0,2.6,0.001,0.6,0.021,0.009,26.0,16.0
10565,4.9,0.0,0.9,88.0,7.6,1019.3,0.0,3.0,0.002,0.6,0.025,0.009,30.0,20.0
10566,4.9,0.0,0.8,88.0,7.6,1019.7,0.0,3.4,0.001,0.6,0.017,0.017,33.0,19.0
10567,3.9,0.0,0.8,89.0,7.2,1020.0,0.0,1.6,0.001,0.6,0.015,0.017,33.0,17.0
10568,4.5,0.0,0.1,86.0,7.2,1020.3,0.7,2.6,0.001,0.6,0.019,0.015,31.0,21.0
10569,6.7,0.0,1.1,80.0,7.8,1020.5,1.0,6.9,0.002,0.6,0.023,0.014,32.0,22.0
10570,7.5,0.0,1.6,72.0,7.4,1020.6,1.0,15.8,0.002,0.6,0.028,0.011,37.0,21.0
10571,8.6,0.0,1.6,67.0,7.5,1020.2,1.0,18.0,0.002,0.6,0.035,0.008,39.0,22.0
10572,10.8,0.0,1.8,59.0,7.6,1019.7,1.0,23.4,0.002,0.6,0.039,0.009,36.0,23.0
10573,11.2,0.0,1.4,55.0,7.3,1018.9,1.0,24.8,0.002,0.6,0.041,0.01,37.0,23.0
10574,12.9,0.0,2.2,51.0,7.5,1017.4,1.0,24.9,0.002,0.6,0.045,0.01,40.0,24.0
10575,13.5,0.0,1.3,48.0,7.4,1016.4,1.0,22.9,0.002,0.6,0.048,0.013,36.0,20.0
10576,14.8,0.0,2.0,47.0,7.8,1016.2,1.0,21.8,0.002,0.6,0.052,0.01,36.0,25.0
10577,15.3,0.0,1.3,44.0,7.6,1015.8,1.0,18.0,0.002,0.7,0.049,0.013,34.0,20.0
10578,14.5,0.0,1.1,43.0,7.1,1015.8,1.0,13.5,0.002,0.7,0.044,0.019,32.0,22.0
10579,10.8,0.0,1.5,67.0,8.7,1016.5,0.3,8.6,0.002,0.7,0.036,0.025,45.0,27.0
10580,9.3,0.0,2.1,74.0,8.6,1017.2,0.0,6.6,0.002,0.7,0.034,0.024,59.0,39.0
10581,8.3,0.0,1.8,81.0,8.8,1017.5,0.0,5.3,0.002,0.8,0.02,0.031,55.0,40.0
10582,7.6,0.0,1.4,85.0,8.8,1017.4,0.0,4.4,0.002,0.7,0.024,0.024,56.0,40.0
10583,7.0,0.0,1.7,89.0,8.9,1017.0,0.0,3.7,0.002,0.7,0.024,0.022,53.0,38.0
10584,6.5,0.0,0.2,91.0,8.8,1016.7,0.0,2.8,0.002,0.7,0.023,0.02,51.0,36.0
10585,6.1,0.0,0.3,93.0,8.7,1015.9,0.0,2.1,0.002,0.7,0.022,0.016,49.0,39.0
10586,5.6,0.0,0.8,95.0,8.6,1015.3,0.0,1.7,0.002,0.7,0.025,0.013,48.0,38.0
10587,4.9,0.0,1.1,97.0,8.4,1015.1,0.0,1.5,0.002,0.7,0.028,0.011,51.0,42.0
10588,4.2,0.0,0.9,98.0,8.1,1015.4,0.0,1.0,0.002,0.8,0.025,0.013,52.0,38.0
10589,4.4,0.0,0.8,98.0,8.2,1014.8,0.0,0.7,0.002,0.8,0.016,0.017,50.0,40.0
10590,4.2,0.0,1.0,98.0,8.1,1015.2,0.0,1.1,0.002,0.9,0.01,0.026,53.0,41.0
10591,3.7,0.0,2.0,98.0,7.8,1014.7,0.0,1.5,0.002,0.8,0.009,0.029,58.0,42.0
10592,4.9,0.0,0.2,98.0,8.5,1014.7,0.0,4.3,0.002,0.8,0.008,0.03,57.0,49.0
10593,6.7,0.0,2.4,86.0,8.4,1014.8,0.0,6.9,0.003,0.9,0.01,0.032,59.0,41.0
10594,8.0,0.0,1.5,80.0,8.5,1014.7,0.0,10.3,0.003,0.9,0.013,0.03,60.0,37.0
10595,9.6,0.0,1.1,73.0,8.7,1014.3,0.0,13.2,0.003,0.9,0.02,0.026,61.0,34.0
10596,12.4,0.0,1.6,65.0,9.3,1013.2,0.0,18.0,0.003,0.8,0.029,0.021,59.0,34.0
10597,14.4,0.0,0.6,63.0,10.3,1012.3,0.1,20.5,0.003,0.7,0.031,0.023,51.0,35.0
10598,14.5,0.0,0.8,63.0,10.4,1011.2,0.0,17.3,0.003,0.5,0.048,0.008,56.0,28.0
10599,15.3,0.0,0.5,66.0,11.4,1009.9,0.0,15.7,0.004,0.6,0.043,0.013,48.0,22.0
10600,12.9,0.0,0.9,93.0,13.7,1009.7,0.0,13.0,0.003,0.8,0.017,0.034,42.0,26.0
10601,11.9,0.0,1.2,99.0,13.7,1009.3,0.0,11.9,0.002,0.8,0.012,0.037,50.0,34.0
10602,11.7,4.3,1.7,99.0,13.6,1008.6,0.0,11.3,0.002,0.8,0.009,0.04,50.0,33.0
10603,11.7,0.0,0.2,99.0,13.6,1009.0,0.0,10.7,0.002,0.9,0.008,0.039,45.0,35.0
10604,11.7,0.0,1.6,99.0,13.6,1008.3,0.0,10.5,0.002,0.8,0.011,0.037,44.0,36.0
10605,11.6,10.2,0.4,99.0,13.5,1008.3,0.0,10.4,0.002,0.8,0.009,0.038,37.0,29.0
10606,11.6,0.0,0.9,99.0,13.5,1008.2,0.0,10.3,0.002,0.8,0.015,0.03,34.0,31.0
10607,11.6,0.0,1.6,99.0,13.5,1007.5,0.0,10.2,0.002,0.9,0.022,0.02,36.0,34.0
10608,11.7,9.6,0.6,99.0,13.6,1006.8,0.0,10.2,0.002,1.1,0.022,0.019,35.0,32.0
10609,11.9,0.0,1.1,99.0,13.7,1005.7,0.0,10.3,0.002,1.1,0.023,0.018,38.0,31.0
10610,11.9,0.0,1.1,99.0,13.7,1005.0,0.0,10.3,0.002,1.0,0.022,0.018,35.0,27.0
10611,12.0,9.9,0.8,99.0,13.8,1004.2,0.0,10.4,0.002,0.9,0.024,0.016,31.0,28.0
10612,12.1,0.0,0.3,99.0,13.9,1003.2,0.0,10.4,0.002,0.9,0.021,0.019,25.0,20.0
10613,12.2,0.0,1.2,99.0,14.0,1002.6,0.0,10.5,0.002,0.9,0.017,0.023,24.0,23.0
10614,12.3,3.5,1.0,99.0,14.1,1002.5,0.0,10.5,0.002,1.0,0.007,0.033,22.0,17.0
10615,12.4,0.0,1.4,99.0,14.2,1002.3,0.0,10.7,0.002,1.0,0.004,0.039,19.0,14.0
10616,12.8,0.0,1.6,99.0,14.6,1002.1,0.0,11.4,0.002,1.0,0.005,0.041,23.0,21.0
10617,13.3,0.9,1.8,99.0,15.1,1002.0,0.0,13.0,0.002,1.0,0.007,0.039,21.0,15.0
10618,13.9,0.0,1.7,99.0,15.7,1002.1,0.0,15.5,0.002,0.8,0.014,0.032,20.0,16.0
10619,14.3,0.0,3.1,99.0,16.1,1001.6,0.0,16.8,0.002,0.7,0.022,0.023,22.0,15.0
10620,14.3,0.1,2.7,99.0,16.1,1001.5,0.0,15.3,0.001,0.7,0.025,0.02,19.0,11.0
10621,14.1,0.0,2.9,99.0,15.9,1001.5,0.0,15.0,0.001,0.7,0.022,0.022,13.0,12.0
10622,13.8,0.0,3.3,99.0,15.6,1001.3,0.0,14.5,0.001,0.6,0.022,0.021,20.0,11.0
10623,13.2,0.6,5.5,99.0,15.0,1001.1,0.0,13.8,0.001,0.6,0.027,0.015,17.0,10.0
10624,12.5,0.0,5.0,99.0,14.3,1001.4,0.0,12.6,0.001,0.6,0.032,0.014,16.0,6.0
10625,12.2,0.0,4.8,93.0,13.1,1002.0,0.0,11.4,0.001,0.6,0.035,0.014,14.0,9.0
10626,11.6,0.0,3.9,89.0,12.1,1002.8,0.0,10.5,0.001,0.7,0.028,0.021,15.0,10.0
10627,10.6,0.0,4.6,95.0,12.1,1004.2,0.0,9.6,0.001,0.6,0.034,0.016,19.0,11.0
10628,9.5,0.0,5.8,98.0,11.6,1005.6,0.0,8.9,0.001,0.6,0.037,0.013,17.0,9.0
10629,9.2,0.6,5.1,97.0,11.2,1006.2,0.0,8.3,0.001,0.6,0.04,0.011,14.0,7.0
10630,9.1,0.0,5.5,96.0,11.0,1006.7,0.0,8.1,0.001,0.6,0.037,0.013,15.0,7.0
10631,8.8,0.0,4.6,95.0,10.7,1007.5,0.0,7.9,0.001,0.6,0.042,0.007,14.0,6.0
10632,8.6,0.0,6.7,91.0,10.2,1007.6,0.0,7.6,0.001,0.6,0.043,0.005,12.0,12.0
10633,8.5,0.0,6.1,85.0,9.4,1008.2,0.0,7.1,0.001,0.6,0.045,0.004,15.0,12.0
10634,8.2,0.0,5.5,82.0,8.9,1008.7,0.0,6.8,0.001,0.6,0.046,0.004,11.0,8.0
10635,7.9,0.0,6.4,79.0,8.4,1008.7,0.0,6.4,0.001,0.6,0.046,0.004,17.0,9.0
10636,7.5,0.0,6.9,71.0,7.3,1008.6,0.0,6.0,0.001,0.5,0.049,0.003,14.0,8.0
10637,7.2,0.0,6.6,72.0,7.3,1008.9,0.0,5.6,0.001,0.5,0.047,0.004,16.0,10.0
10638,7.2,0.0,5.3,71.0,7.2,1009.5,0.0,5.5,0.001,0.5,0.044,0.007,13.0,10.0
10639,7.2,0.0,4.6,64.0,6.5,1010.1,0.0,5.3,0.001,0.5,0.04,0.011,23.0,11.0
10640,7.4,0.0,4.2,57.0,5.9,1010.6,0.0,5.6,0.001,0.6,0.034,0.018,25.0,12.0
10641,7.8,0.0,5.5,52.0,5.5,1010.9,0.0,6.4,0.001,0.5,0.042,0.011,24.0,12.0
10642,9.4,0.0,5.2,44.0,5.2,1011.2,0.0,11.8,0.001,0.5,0.047,0.007,22.0,13.0
10643,11.5,0.0,4.5,42.0,5.7,1010.6,0.0,17.1,0.002,0.5,0.047,0.007,19.0,16.0
10644,12.8,0.0,4.6,37.0,5.5,1010.2,0.0,22.7,0.002,0.5,0.048,0.008,19.0,11.0
10645,12.7,0.0,4.5,39.0,5.7,1009.4,0.0,19.6,0.002,0.5,0.049,0.007,21.0,12.0
10646,11.9,0.0,6.4,37.0,5.2,1009.0,0.0,16.0,0.001,0.5,0.051,0.006,23.0,13.0
10647,11.3,0.0,7.9,37.0,5.0,1009.1,0.0,14.0,0.002,0.5,0.052,0.006,28.0,12.0
10648,10.4,0.0,6.4,38.0,4.8,1009.5,0.0,10.9,0.001,0.5,0.048,0.009,26.0,13.0
10649,9.6,0.0,5.4,39.0,4.6,1009.5,0.0,8.9,0.002,0.5,0.044,0.011,29.0,12.0
10650,8.9,0.0,6.4,39.0,4.4,1009.5,0.0,7.0,0.002,0.6,0.044,0.011,28.0,10.0
10651,8.2,0.0,6.4,43.0,4.7,1010.1,0.0,6.0,0.001,0.5,0.045,0.009,26.0,12.0
10652,6.6,0.0,4.0,54.0,5.3,1010.5,0.0,5.1,0.002,0.5,0.047,0.005,27.0,9.0
10653,4.5,0.0,5.9,73.0,6.1,1011.0,0.0,4.3,0.002,0.5,0.044,0.006,26.0,9.0
10654,3.3,0.0,4.1,84.0,6.5,1011.1,0.0,3.6,0.001,0.5,0.043,0.006,22.0,13.0
10655,2.1,0.0,4.1,93.0,6.6,1010.5,0.0,2.8,0.001,0.5,0.043,0.004,17.0,10.0
10656,1.3,1.1,3.1,97.0,6.5,1009.9,0.0,1.4,0.001,0.5,0.043,0.004,23.0,11.0
10657,0.9,0.0,2.8,98.0,6.4,1009.0,0.0,-0.4,0.001,0.5,0.043,0.003,18.0,11.0
10658,0.6,0.0,2.1,99.0,6.3,1009.1,0.0,-1.0,0.001,0.5,0.041,0.004,16.0,11.0
10659,0.6,4.3,1.6,99.0,6.3,1009.0,0.0,-1.0,0.001,0.5,0.042,0.004,16.0,10.0
10660,0.6,0.0,2.4,99.0,6.3,1008.0,0.0,-1.0,0.001,0.5,0.043,0.003,11.0,8.0
10661,0.9,0.0,2.1,99.0,6.4,1007.6,0.0,-1.1,0.001,0.5,0.045,0.003,9.0,9.0
10662,0.9,1.7,0.2,99.0,6.4,1007.7,0.0,-1.1,0.002,0.5,0.036,0.012,11.0,11.0
10663,1.2,0.0,0.4,99.0,6.6,1007.5,0.0,-0.7,0.001,0.6,0.027,0.021,11.0,10.0
10664,1.3,0.0,2.5,99.0,6.6,1007.1,0.0,0.6,0.001,0.6,0.033,0.016,15.0,10.0
10665,1.3,0.2,2.8,99.0,6.6,1007.1,0.0,1.8,0.001,0.5,0.038,0.011,16.0,8.0
10666,1.8,0.0,2.3,99.0,6.9,1007.2,0.0,4.0,0.001,0.5,0.039,0.01,12.0,10.0
10667,2.9,0.0,3.6,99.0,7.4,1006.6,0.0,8.7,0.001,0.5,0.041,0.008,14.0,9.0
10668,4.6,0.2,3.1,98.0,8.3,1005.9,0.0,12.8,0.001,0.5,0.041,0.009,11.0,11.0
10669,3.8,0.0,3.1,88.0,7.0,1005.6,0.0,10.0,0.001,0.5,0.044,0.007,11.0,10.0
10670,4.1,0.0,2.1,87.0,7.1,1005.1,0.0,8.0,0.001,0.6,0.036,0.016,13.0,7.0
10671,3.4,0.2,3.0,92.0,7.2,1004.9,0.0,7.1,0.002,0.6,0.029,0.02,17.0,11.0
10672,3.2,0.0,4.2,97.0,7.4,1004.8,0.0,7.2,0.001,0.6,0.029,0.02,21.0,11.0
10673,3.3,0.0,2.3,97.0,7.5,1004.8,0.0,6.6,0.001,0.6,0.025,0.024,19.0,12.0
10674,3.0,0.0,2.4,95.0,7.2,1005.0,0.0,5.0,0.001,0.7,0.021,0.028,20.0,11.0
10675,2.7,0.0,3.1,96.0,7.1,1005.1,0.0,3.5,0.001,0.7,0.023,0.024,16.0,11.0
10676,2.6,0.0,2.4,95.0,7.0,1005.7,0.0,2.7,0.001,0.6,0.026,0.019,17.0,14.0
10677,2.7,0.0,2.7,93.0,6.9,1006.2,0.0,2.5,0.001,0.6,0.024,0.02,20.0,20.0
10678,2.6,0.0,2.3,92.0,6.8,1006.3,0.0,2.1,0.002,0.6,0.021,0.021,27.0,18.0
10679,2.4,0.0,1.7,91.0,6.6,1006.2,0.0,1.7,0.001,0.6,0.026,0.015,27.0,25.0
10680,2.1,0.0,1.6,94.0,6.7,1005.9,0.0,1.3,0.002,0.6,0.028,0.012,27.0,22.0
10681,2.2,0.0,0.4,94.0,6.7,1005.6,0.0,1.2,0.001,0.6,0.025,0.014,27.0,24.0
10682,1.8,0.0,0.9,96.0,6.7,1005.5,0.0,1.2,0.001,0.6,0.027,0.012,31.0,29.0
10683,1.9,0.0,1.2,95.0,6.6,1005.4,0.0,0.8,0.001,0.5,0.031,0.009,31.0,28.0
10684,2.1,0.0,0.4,94.0,6.7,1005.3,0.0,1.5,0.001,0.6,0.028,0.01,34.0,25.0
10685,2.3,0.0,0.9,91.0,6.5,1005.3,0.0,1.6,0.001,0.6,0.027,0.011,35.0,26.0
10686,2.2,0.0,1.5,92.0,6.6,1005.5,0.0,1.3,0.001,0.6,0.027,0.014,28.0,28.0
10687,1.8,0.0,2.3,93.0,6.4,1006.1,0.0,1.2,0.002,0.6,0.025,0.019,31.0,19.0
10688,2.6,0.0,2.6,88.0,6.5,1006.8,0.5,1.3,0.001,0.6,0.028,0.019,26.0,17.0
10689,4.8,0.0,2.8,71.0,6.1,1007.2,1.0,3.9,0.002,0.6,0.035,0.014,27.0,18.0
10690,6.0,0.0,2.1,60.0,5.6,1007.4,1.0,13.1,0.002,0.6,0.041,0.012,29.0,19.0
10691,7.4,0.0,2.4,53.0,5.5,1007.4,1.0,17.7,0.002,0.6,0.047,0.01,35.0,18.0
10692,9.6,0.0,1.0,51.0,6.1,1007.1,1.0,21.4,0.002,0.6,0.05,0.01,35.0,18.0
10693,10.5,0.0,1.8,46.0,5.8,1006.5,1.0,22.8,0.002,0.6,0.051,0.011,36.0,21.0
10694,10.9,0.0,2.0,42.0,5.5,1005.9,1.0,21.8,0.002,0.6,0.054,0.011,38.0,24.0
10695,10.7,0.0,2.6,43.0,5.6,1005.9,1.0,20.5,0.002,0.6,0.055,0.011,38.0,22.0
10696,11.3,0.0,3.0,41.0,5.5,1005.9,1.0,18.1,0.002,0.6,0.049,0.014,32.0,11.0
10697,11.3,0.0,1.8,44.0,5.9,1006.0,1.0,14.3,0.002,0.6,0.049,0.014,31.0,16.0
10698,9.0,0.0,1.7,47.0,5.4,1006.5,1.0,9.1,0.002,0.6,0.037,0.023,24.0,15.0
10699,6.6,0.0,2.5,53.0,5.2,1007.0,0.1,4.9,0.002,0.6,0.044,0.018,32.0,14.0
10700,5.3,0.0,2.0,59.0,5.3,1007.7,0.0,2.9,0.003,0.6,0.047,0.017,36.0,21.0
10701,4.5,0.0,0.6,65.0,5.5,1008.4,0.0,2.0,0.002,0.7,0.042,0.02,42.0,22.0
10702,4.5,0.0,0.5,72.0,6.1,1008.7,0.0,1.2,0.002,0.7,0.036,0.025,48.0,30.0
10703,3.9,0.0,0.5,73.0,5.9,1009.0,0.0,0.4,0.002,0.8,0.018,0.033,49.0,27.0
10704,3.5,0.0,0.2,73.0,5.8,1009.1,0.0,-0.3,0.002,0.8,0.016,0.031,47.0,31.0
10705,2.9,0.0,0.0,78.0,5.9,1009.3,0.0,-0.8,0.002,0.8,0.016,0.027,47.0,30.0
10706,2.5,0.0,0.2,80.0,5.8,1009.6,0.0,-1.4,0.002,0.8,0.015,0.024,50.0,31.0
10707,2.0,0.0,0.7,85.0,6.0,1009.7,0.0,-1.8,0.002,0.8,0.013,0.025,48.0,32.0
10708,1.8,0.0,0.3,89.0,6.2,1009.6,0.0,-1.4,0.002,0.8,0.013,0.024,44.0,30.0
10709,1.6,0.0,0.7,90.0,6.2,1010.0,0.0,-1.4,0.002,0.8,0.01,0.028,51.0,35.0
10710,1.0,0.0,0.8,92.0,6.1,1010.5,0.0,-1.5,0.002,0.8,0.005,0.038,50.0,35.0
10711,1.3,0.0,0.0,94.0,6.3,1010.9,0.0,-1.5,0.002,0.9,0.006,0.042,59.0,44.0
10712,2.4,0.0,0.1,90.0,6.5,1011.6,0.5,-1.3,0.003,1.1,0.01,0.045,70.0,53.0
10713,4.4,0.0,0.6,80.0,6.7,1012.0,1.0,6.8,0.003,0.9,0.033,0.037,88.0,59.0
10714,6.7,0.0,1.2,65.0,6.3,1012.2,1.0,14.4,0.003,0.7,0.045,0.026,80.0,57.0
10715,7.8,0.0,1.3,57.0,6.0,1012.1,1.0,18.8,0.002,0.7,0.05,0.02,67.0,43.0
10716,9.9,0.0,1.5,49.0,6.0,1011.7,1.0,22.1,0.0,0.0,0.0,0.0,66.0,44.0
10717,12.4,0.0,2.6,46.0,6.6,1011.2,1.0,24.2,0.003,0.7,0.055,0.017,0.0,0.0
10718,14.4,0.0,1.2,42.0,6.9,1010.5,1.0,24.8,0.002,0.6,0.057,0.014,60.0,39.0
10719,13.8,0.0,1.7,38.0,6.0,1010.3,1.0,22.9,0.002,0.6,0.056,0.015,46.0,35.0
10720,13.9,0.0,2.2,34.0,5.4,1010.0,1.0,20.8,0.002,0.6,0.055,0.015,48.0,30.0
10721,13.7,0.0,2.1,34.0,5.3,1010.2,1.0,16.7,0.003,0.7,0.052,0.017,46.0,30.0
10722,12.0,0.0,2.0,39.0,5.5,1010.7,1.0,11.4,0.003,0.8,0.039,0.029,49.0,32.0
10723,9.4,0.0,2.0,49.0,5.8,1011.5,0.3,6.8,0.003,0.7,0.041,0.023,54.0,40.0
10724,7.6,0.0,2.0,54.0,5.6,1012.0,0.0,4.5,0.003,0.8,0.037,0.027,66.0,41.0
10725,6.9,0.0,1.8,51.0,5.1,1012.7,0.0,3.0,0.003,0.8,0.03,0.03,58.0,39.0
10726,6.0,0.0,1.8,64.0,6.0,1013.1,0.0,2.4,0.002,0.8,0.025,0.031,53.0,34.0
10727,5.4,0.0,1.2,72.0,6.4,1013.7,0.0,2.0,0.002,0.8,0.021,0.034,51.0,34.0
10728,5.4,0.0,0.7,73.0,6.5,1013.9,0.0,1.2,0.002,0.7,0.029,0.022,50.0,35.0
10729,4.7,0.0,0.9,68.0,5.8,1013.8,0.0,0.3,0.002,0.7,0.03,0.018,39.0,35.0
10730,4.1,0.0,0.7,73.0,6.0,1013.9,0.0,-0.1,0.002,0.7,0.028,0.018,41.0,31.0
10731,4.1,0.0,0.4,77.0,6.3,1013.8,0.0,0.0,0.002,0.7,0.025,0.017,37.0,29.0
10732,3.5,0.0,0.9,81.0,6.3,1014.2,0.0,0.4,0.002,0.8,0.018,0.022,42.0,28.0
10733,3.0,0.0,0.5,85.0,6.4,1014.5,0.0,-0.5,0.002,0.8,0.012,0.029,43.0,31.0
10734,3.0,0.0,0.8,82.0,6.2,1014.3,0.0,-0.9,0.002,0.9,0.004,0.039,48.0,35.0
10735,2.2,0.0,1.2,89.0,6.3,1014.9,0.0,-1.0,0.003,0.9,0.006,0.038,55.0,43.0
10736,3.4,0.0,0.2,85.0,6.6,1015.2,0.5,1.9,0.003,0.9,0.011,0.036,62.0,46.0
10737,5.4,0.0,0.9,79.0,7.1,1015.7,1.0,8.6,0.003,1.0,0.016,0.037,68.0,51.0
10738,7.9,0.0,0.7,67.0,7.1,1016.1,1.0,14.6,0.004,1.1,0.022,0.044,83.0,57.0
10739,10.6,0.0,1.3,47.0,6.0,1015.8,1.0,19.1,0.004,0.9,0.052,0.031,92.0,63.0
10740,13.4,0.0,2.0,39.0,6.0,1015.6,1.0,22.3,0.004,0.9,0.069,0.02,90.0,63.0
10741,14.6,0.0,1.5,40.0,6.6,1014.9,1.0,24.3,0.004,0.9,0.071,0.021,110.0,80.0
10742,16.1,0.0,1.1,41.0,7.5,1014.0,1.0,25.0,0.004,0.9,0.074,0.019,114.0,85.0
10743,17.0,0.0,2.1,40.0,7.7,1013.3,1.0,24.6,0.005,1.0,0.081,0.017,117.0,87.0
10744,17.4,0.0,3.3,44.0,8.7,1013.1,1.0,21.7,0.005,1.0,0.084,0.017,125.0,92.0
10745,16.4,0.0,1.8,48.0,8.9,1013.3,0.8,17.1,0.005,1.0,0.078,0.021,142.0,102.0
10746,14.9,0.0,2.1,49.0,8.2,1013.8,0.3,13.3,0.005,1.1,0.075,0.024,148.0,106.0
10747,13.7,0.0,0.8,53.0,8.2,1013.9,0.0,9.4,0.004,1.2,0.063,0.033,167.0,124.0
10748,11.9,0.0,1.7,65.0,9.0,1014.3,0.0,7.5,0.004,1.1,0.061,0.031,172.0,124.0
10749,11.2,0.0,1.0,71.0,9.4,1015.0,0.0,6.3,0.004,1.2,0.03,0.05,159.0,111.0
10750,10.4,0.0,0.8,76.0,9.5,1015.3,0.0,5.1,0.003,1.2,0.026,0.047,161.0,119.0
10751,10.0,0.0,1.4,83.0,10.2,1015.8,0.0,4.6,0.003,1.1,0.038,0.03,155.0,116.0
10752,9.1,0.0,0.8,83.0,9.5,1016.2,0.0,4.0,0.002,1.1,0.036,0.028,145.0,109.0
10753,8.9,0.0,0.9,87.0,9.9,1016.5,0.0,3.5,0.002,1.1,0.038,0.023,127.0,109.0
10754,8.4,0.0,0.3,92.0,10.1,1016.3,0.0,3.1,0.002,1.0,0.047,0.016,124.0,93.0
10755,7.5,0.0,0.8,92.0,9.5,1015.9,0.0,2.5,0.002,1.0,0.046,0.016,115.0,90.0
10756,6.8,0.0,0.2,97.0,9.5,1015.9,0.0,2.2,0.002,1.0,0.039,0.02,116.0,85.0
10757,6.4,0.0,0.6,98.0,9.4,1015.9,0.0,1.7,0.002,1.0,0.031,0.022,106.0,84.0
10758,6.1,0.0,0.1,98.0,9.2,1016.4,0.0,1.3,0.002,1.0,0.013,0.044,98.0,76.0
10759,5.4,0.0,1.1,98.0,8.8,1017.0,0.0,1.4,0.002,1.1,0.009,0.044,103.0,80.0
10760,5.8,0.0,1.1,98.0,9.0,1017.5,0.0,4.8,0.003,1.3,0.013,0.039,103.0,87.0
10761,7.8,0.0,0.5,96.0,10.1,1018.1,0.7,11.2,0.004,1.3,0.017,0.042,134.0,116.0
10762,9.9,0.0,1.0,85.0,10.3,1018.4,1.0,17.4,0.004,1.2,0.03,0.043,157.0,126.0
10763,13.4,0.0,1.5,68.0,10.4,1018.1,1.0,23.0,0.004,1.0,0.065,0.025,159.0,124.0
10764,16.4,0.0,1.9,55.0,10.2,1017.9,1.0,26.8,0.003,0.9,0.079,0.015,143.0,101.0
10765,18.0,0.0,2.8,53.0,10.9,1017.2,1.0,29.0,0.003,0.8,0.077,0.014,122.0,87.0
10766,17.8,0.0,2.3,49.0,9.9,1016.4,1.0,29.3,0.003,0.8,0.077,0.013,93.0,67.0
10767,19.6,0.0,3.1,41.0,9.3,1015.4,1.0,28.8,0.003,0.8,0.077,0.014,94.0,67.0
10768,19.3,0.0,3.0,40.0,8.9,1014.8,1.0,26.1,0.003,0.8,0.08,0.016,84.0,55.0
10769,18.6,0.0,2.1,48.0,10.2,1014.8,1.0,21.6,0.003,0.8,0.076,0.018,95.0,65.0
10770,16.9,0.0,1.5,49.0,9.4,1015.0,1.0,16.4,0.003,0.9,0.069,0.023,91.0,60.0
10771,15.0,0.0,1.6,42.0,7.1,1015.2,0.3,11.5,0.003,0.9,0.063,0.028,88.0,62.0
10772,13.4,0.0,2.1,62.0,9.5,1015.5,0.0,9.0,0.003,0.9,0.06,0.024,91.0,68.0
10773,12.0,0.0,2.9,83.0,11.6,1016.1,0.0,7.8,0.003,0.9,0.054,0.026,107.0,80.0
10774,11.3,0.0,2.1,84.0,11.2,1016.1,0.0,6.5,0.002,0.9,0.048,0.025,106.0,75.0
10775,10.4,0.0,1.0,86.0,10.8,1016.0,0.0,5.3,0.002,0.9,0.048,0.023,103.0,76.0
10776,9.8,0.0,0.6,87.0,10.5,1016.0,0.0,4.3,0.002,0.9,0.05,0.019,102.0,78.0
10777,9.3,0.0,0.8,91.0,10.6,1015.8,0.0,3.7,0.002,0.9,0.048,0.019,104.0,79.0
10778,8.3,0.0,0.5,97.0,10.6,1015.6,0.0,3.2,0.002,0.9,0.046,0.016,96.0,75.0
10779,7.6,0.0,1.1,98.0,10.2,1015.3,0.0,2.9,0.002,0.9,0.047,0.014,92.0,74.0
10780,7.6,0.0,0.3,99.0,10.3,1015.1,0.0,6.0,0.002,0.8,0.05,0.013,90.0,66.0
10781,7.4,0.0,0.5,99.0,10.2,1015.2,0.0,6.7,0.002,0.8,0.046,0.015,85.0,67.0
10782,7.2,0.0,0.5,99.0,10.0,1015.2,0.0,6.8,0.002,0.9,0.029,0.027,84.0,70.0
10783,7.2,0.0,0.3,99.0,10.0,1015.5,0.0,7.0,0.002,0.9,0.022,0.035,85.0,71.0
10784,7.4,0.0,0.3,99.0,10.2,1016.0,0.0,8.4,0.002,1.0,0.018,0.044,98.0,80.0
10785,7.8,0.0,0.6,99.0,10.4,1016.1,0.0,10.5,0.002,1.2,0.015,0.052,120.0,94.0
10786,10.1,0.0,1.3,98.0,12.0,1016.1,0.3,18.3,0.002,1.2,0.021,0.053,137.0,98.0
10787,12.6,0.0,1.5,80.0,11.6,1015.9,1.0,23.4,0.003,1.1,0.04,0.044,140.0,104.0
10788,15.6,0.0,1.2,64.0,11.3,1015.3,1.0,28.1,0.003,0.8,0.062,0.025,120.0,89.0
10789,18.5,0.0,1.1,49.0,10.4,1014.4,1.0,31.2,0.003,0.7,0.067,0.019,85.0,56.0
10790,19.5,0.0,1.7,41.0,9.2,1013.2,1.0,32.1,0.002,0.7,0.071,0.02,61.0,36.0
10791,20.8,0.0,2.6,44.0,10.7,1012.1,1.0,31.2,0.002,0.7,0.069,0.017,64.0,39.0
10792,20.6,0.0,1.1,41.0,9.9,1011.3,1.0,28.0,0.002,0.7,0.067,0.019,65.0,41.0
